,pd_year,pd_month,pd_date,pd_weekday,pd_time,pd_currency,pd_news,pd_impact,pd_forecast,pd_previous
13,2021,Feb,15,Monday,22:30,JPY,Tertiary Industry Activity Index,low,,
0,2021,Feb,16,Tuesday,00:30,EUR,French Unemployment Rate,low,9.5%,9.0%
1,2021,Feb,16,Tuesday,04:00,EUR,GDP Growth Rate QoQ 2nd Est,med,,12.5%
2,2021,Feb,16,Tuesday,04:00,EUR,GDP Growth Rate YoY 2nd Est,med,,-4.3%
3,2021,Feb,16,Tuesday,04:00,EUR,Employment Change YoY Prel,med,,-2.3%
4,2021,Feb,16,Tuesday,04:00,EUR,Employment Change QoQ Prel,med,,1.0%
5,2021,Feb,16,Tuesday,04:00,EUR,ZEW Economic Sentiment Index,med,,
6,2021,Feb,16,Tuesday,04:00,EUR,German ZEW Current Conditions,med,,
7,2021,Feb,16,Tuesday,04:00,EUR,German ZEW Economic Sentiment Index,med,,
8,2021,Feb,16,Tuesday,07:30,CAD,Foreign Securities Purchases,low,,
9,2021,Feb,16,Tuesday,07:30,CAD,Foreign Securities Purchases by Canadians,low,,
10,2021,Feb,16,Tuesday,07:30,USD,NY Empire State Manufacturing Index,med,,
11,2021,Feb,16,Tuesday,07:55,USD,Redbook YoY,low,,
12,2021,Feb,16,Tuesday,07:55,USD,Redbook MoM,low,,
13,2021,Feb,16,Tuesday,08:30,NZD,Global Dairy Trade Price Index,low,,
14,2021,Feb,16,Tuesday,10:30,USD,8-Week Bill Auction,low,,
15,2021,Feb,16,Tuesday,10:30,USD,4-Week Bill Auction,low,,
16,2021,Feb,16,Tuesday,15:00,USD,Overall Net Capital Flows,med,,
17,2021,Feb,16,Tuesday,15:00,USD,TIC Net Long-Term Transactions,med,,
18,2021,Feb,16,Tuesday,15:00,USD,Foreign Bond Investment,med,,
19,2021,Feb,16,Tuesday,15:30,NZD,Services NZ PSI,low,,
20,2021,Feb,16,Tuesday,17:00,JPY,Reuters Tankan Index,low,,
21,2021,Feb,16,Tuesday,17:50,JPY,Machinery Orders MoM,med,,
22,2021,Feb,16,Tuesday,17:50,JPY,Machinery Orders YoY,med,,
23,2021,Feb,16,Tuesday,17:50,JPY,Imports YoY,low,,
24,2021,Feb,16,Tuesday,17:50,JPY,Exports YoY,med,,
25,2021,Feb,16,Tuesday,17:50,JPY,Balance of Trade,high,,
0,2021,Feb,17,Wednesday,All Day,CNY,Chinese FDI (YTD) YoY,med,,
1,2021,Feb,17,Wednesday,01:00,EUR,German Wholesale Prices MoM,med,,
2,2021,Feb,17,Wednesday,01:00,EUR,German Wholesale Prices YoY,med,,
3,2021,Feb,17,Wednesday,02:00,EUR,ECB Non-Monetary Policy Meeting,med,,
4,2021,Feb,17,Wednesday,03:30,GBP,Retail Price Index MoM,low,,
5,2021,Feb,17,Wednesday,03:30,GBP,Retail Price Index YoY,low,,
6,2021,Feb,17,Wednesday,03:30,GBP,PPI Core Output MoM,low,,
7,2021,Feb,17,Wednesday,03:30,GBP,PPI Output,low,,
8,2021,Feb,17,Wednesday,03:30,GBP,Core Inflation Rate MoM,low,,
9,2021,Feb,17,Wednesday,03:30,GBP,PPI Input MoM,low,,
10,2021,Feb,17,Wednesday,03:30,GBP,PPI Input YoY,low,,
11,2021,Feb,17,Wednesday,03:30,GBP,PPI Output YoY,low,,
12,2021,Feb,17,Wednesday,03:30,GBP,PPI Output MoM,low,,
13,2021,Feb,17,Wednesday,03:30,GBP,Inflation Rate MoM,med,,
14,2021,Feb,17,Wednesday,03:30,GBP,Core Inflation Rate YoY,med,,
15,2021,Feb,17,Wednesday,03:30,GBP,Inflation Rate YoY,high,,
16,2021,Feb,17,Wednesday,04:00,EUR,Construction Output YoY,med,,
17,2021,Feb,17,Wednesday,06:00,USD,MBA Mortgage Applications,low,,
18,2021,Feb,17,Wednesday,06:00,USD,MBA 30-Year Mortgage Rate,low,,
19,2021,Feb,17,Wednesday,07:30,USD,PPI YoY,low,,
20,2021,Feb,17,Wednesday,07:30,USD,PPI MoM,high,,
21,2021,Feb,17,Wednesday,07:30,USD,Core PPI,med,,
22,2021,Feb,17,Wednesday,07:30,USD,Core PPI YoY,low,,
23,2021,Feb,17,Wednesday,07:30,USD,Retail Sales YoY,low,,
24,2021,Feb,17,Wednesday,07:30,USD,Retail Sales Ex Autos MoM,med,,
25,2021,Feb,17,Wednesday,07:30,USD,Retail Sales MoM,high,,
26,2021,Feb,17,Wednesday,07:30,CAD,Inflation Rate MoM,med,,
27,2021,Feb,17,Wednesday,07:30,CAD,Core Inflation Rate YoY,med,,
28,2021,Feb,17,Wednesday,07:30,CAD,Inflation Rate YoY,high,,
29,2021,Feb,17,Wednesday,08:15,USD,Capacity Utilization Rate,low,,
30,2021,Feb,17,Wednesday,08:15,USD,Manufacturing Production YoY,low,,
31,2021,Feb,17,Wednesday,08:15,USD,Industrial Production YoY,med,,
32,2021,Feb,17,Wednesday,08:15,USD,Industrial Production,med,,
33,2021,Feb,17,Wednesday,08:15,USD,Manufacturing Production MoM,low,,
34,2021,Feb,17,Wednesday,09:00,USD,Business Inventories MoM,med,,
35,2021,Feb,17,Wednesday,09:00,USD,NAHB Housing Market Index,med,,
36,2021,Feb,17,Wednesday,13:00,USD,FOMC Minutes,med,,
37,2021,Feb,17,Wednesday,15:30,USD,API Crude Oil Stock Change,med,,
38,2021,Feb,17,Wednesday,17:50,JPY,Stock Investment by Foreigners,low,,
39,2021,Feb,17,Wednesday,17:50,JPY,Foreign Bond Investment,low,,
40,2021,Feb,17,Wednesday,18:30,AUD,Part Time Employment Chg,med,,
41,2021,Feb,17,Wednesday,18:30,AUD,Participation Rate,low,,
42,2021,Feb,17,Wednesday,18:30,AUD,Full Time Employment Chg,med,,
43,2021,Feb,17,Wednesday,18:30,AUD,Unemployment Rate,med,,
44,2021,Feb,17,Wednesday,18:30,AUD,Employment Change,med,,
0,2021,Feb,18,Thursday,07:30,USD,Housing Starts MoM,med,,
1,2021,Feb,18,Thursday,07:30,USD,Building Permits MoM,med,,
2,2021,Feb,18,Thursday,07:30,USD,Building Permits,med,,
3,2021,Feb,18,Thursday,07:30,USD,Housing Starts,med,,
4,2021,Feb,18,Thursday,07:30,USD,Continuing Jobless Claims,low,,
5,2021,Feb,18,Thursday,07:30,USD,Jobless Claims 4-week Average,med,,
6,2021,Feb,18,Thursday,07:30,USD,Initial Jobless Claims,med,,
7,2021,Feb,18,Thursday,07:30,USD,Import Prices YoY,med,,
8,2021,Feb,18,Thursday,07:30,USD,Export Prices YoY,med,,
9,2021,Feb,18,Thursday,07:30,USD,Export Prices MoM,med,,
10,2021,Feb,18,Thursday,07:30,USD,Import Prices MoM,med,,
11,2021,Feb,18,Thursday,07:30,CAD,ADP Employment Change,med,,
12,2021,Feb,18,Thursday,07:30,CAD,New Housing Price Index MoM,med,,
13,2021,Feb,18,Thursday,07:30,CAD,New Housing Price Index YoY,med,,
14,2021,Feb,18,Thursday,07:30,USD,Philadelphia Fed Manufacturing Index,med,,
15,2021,Feb,18,Thursday,09:00,NZD,Global Dairy Trade Price Index,low,,
16,2021,Feb,18,Thursday,09:00,EUR,Consumer Confidence Flash,med,,
17,2021,Feb,18,Thursday,09:30,USD,EIA Natural Gas Stocks Change,low,,
18,2021,Feb,18,Thursday,10:00,USD,EIA Heating Oil Stocks Change,low,,
19,2021,Feb,18,Thursday,10:00,USD,EIA Refinery Crude Runs Change,low,,
20,2021,Feb,18,Thursday,10:00,USD,EIA Gasoline Stocks Change,med,,
21,2021,Feb,18,Thursday,10:00,USD,EIA Crude Oil Imports Change,low,,
22,2021,Feb,18,Thursday,10:00,USD,EIA Cushing Crude Oil Stocks Change,med,,
23,2021,Feb,18,Thursday,10:00,USD,EIA Crude Oil Stocks Change,med,,
24,2021,Feb,18,Thursday,10:00,USD,EIA Distillate Stocks Change,med,,
25,2021,Feb,18,Thursday,10:00,USD,EIA Gasoline Production Change,low,,
26,2021,Feb,18,Thursday,10:00,USD,EIA Distillate Fuel Production Change,low,,
27,2021,Feb,18,Thursday,15:45,NZD,PPI Input QoQ,low,,0.6%
28,2021,Feb,18,Thursday,15:45,NZD,PPI Output QoQ,low,,-0.3%
29,2021,Feb,18,Thursday,16:00,AUD,Markit Services PMI Flash,med,,
30,2021,Feb,18,Thursday,16:00,AUD,AIG Manufacturing Index,med,,
31,2021,Feb,18,Thursday,16:00,AUD,Markit Composite PMI Flash,low,,
32,2021,Feb,18,Thursday,17:30,JPY,Inflation Rate Ex-Food and Energy YoY,low,,
33,2021,Feb,18,Thursday,17:30,JPY,Inflation Rate MoM,low,,
34,2021,Feb,18,Thursday,17:30,JPY,Core Inflation Rate YoY,med,,
35,2021,Feb,18,Thursday,17:30,JPY,Inflation Rate YoY,high,,
36,2021,Feb,18,Thursday,18:01,GBP,Gfk Consumer Confidence,high,,
37,2021,Feb,18,Thursday,18:30,AUD,Retail Sales MoM Prel,med,,
38,2021,Feb,18,Thursday,18:30,AUD,Westpac Leading Index MoM,low,,
39,2021,Feb,18,Thursday,18:30,AUD,Wage Price Index YoY,low,,
40,2021,Feb,18,Thursday,18:30,AUD,Wage Price Index QoQ,high,,
41,2021,Feb,18,Thursday,18:30,JPY,Jibun Bank Manufacturing PMI Flash,med,,
42,2021,Feb,18,Thursday,18:30,JPY,Jibun Bank Composite PMI Flash,low,,
43,2021,Feb,18,Thursday,18:30,JPY,Jibun Bank Services PMI Flash,med,,
0,2021,Feb,19,Friday,01:00,EUR,German PPI YoY,low,,
1,2021,Feb,19,Friday,01:00,EUR,German PPI MoM,med,,
2,2021,Feb,19,Friday,01:00,CHF,Balance of Trade,med,,
3,2021,Feb,19,Friday,01:30,CHF,Industrial Production YoY,med,,-5.1%
4,2021,Feb,19,Friday,01:45,EUR,French Inflation Rate YoY Final,low,,
5,2021,Feb,19,Friday,01:45,EUR,French Inflation Rate MoM Final,low,,
6,2021,Feb,19,Friday,01:45,EUR,French Harmonised Inflation Rate MoM Final,low,,
7,2021,Feb,19,Friday,01:45,EUR,French Harmonised Inflation Rate YoY Final,low,,
8,2021,Feb,19,Friday,02:15,EUR,French Markit Composite PMI Flash,low,,
9,2021,Feb,19,Friday,02:15,EUR,French Markit Manufacturing PMI Flash,low,,
10,2021,Feb,19,Friday,02:15,EUR,French Markit Services PMI Flash,low,,
11,2021,Feb,19,Friday,02:30,EUR,German Markit Composite PMI Flash,low,,
12,2021,Feb,19,Friday,02:30,EUR,German Markit Services PMI Flash,med,,
13,2021,Feb,19,Friday,02:30,EUR,German Markit Manufacturing PMI Flash,med,,
14,2021,Feb,19,Friday,03:00,EUR,Current Account,low,,
15,2021,Feb,19,Friday,03:00,EUR,Markit Composite PMI Flash,low,,
16,2021,Feb,19,Friday,03:00,EUR,Markit Manufacturing PMI Flash,med,,
17,2021,Feb,19,Friday,03:00,EUR,Markit Services PMI Flash,med,,
18,2021,Feb,19,Friday,03:30,GBP,Retail Sales YoY,med,,
19,2021,Feb,19,Friday,03:30,GBP,Retail Sales MoM,med,,
20,2021,Feb,19,Friday,03:30,GBP,Core Retail Sales,low,,
21,2021,Feb,19,Friday,03:30,GBP,Core Retail Sales,low,,
22,2021,Feb,19,Friday,03:30,GBP,Markit/CIPS Composite PMI Flash,low,,
23,2021,Feb,19,Friday,03:30,GBP,Markit/CIPS UK Services PMI Flash,med,,
24,2021,Feb,19,Friday,03:30,GBP,Markit/CIPS Manufacturing PMI Flash,med,,
25,2021,Feb,19,Friday,03:30,GBP,GBP Public Sector Net Borrowing,low,,
26,2021,Feb,19,Friday,05:00,GBP,CBI Industrial Trends Orders,med,,
27,2021,Feb,19,Friday,07:30,CAD,Retail Sales Ex Autos MoM,low,,
28,2021,Feb,19,Friday,07:30,CAD,Retail Sales MoM,med,,
29,2021,Feb,19,Friday,07:30,CAD,Retail Sales YoY,low,,
30,2021,Feb,19,Friday,08:45,USD,Manufacturing PMI,med,,
31,2021,Feb,19,Friday,08:45,USD,Markit Composite PMI Flash,med,,
32,2021,Feb,19,Friday,08:45,USD,Markit Services PMI Flash,med,,
33,2021,Feb,19,Friday,09:00,USD,Existing Home Sales MoM,med,,
34,2021,Feb,19,Friday,09:00,USD,Existing Home Sales,med,,
35,2021,Feb,19,Friday,12:00,USD,Baker Hughes Oil Rig Count,low,,
36,2021,Feb,19,Friday,12:00,USD,Baker Hughes Total Rig Count,low,,
0,2021,Feb,20,Saturday,All Day,CNY,Chinese New Loans,med,,
1,2021,Feb,20,Saturday,All Day,CNY,Chinese Outstanding Loan Growth YoY,low,,
2,2021,Feb,20,Saturday,All Day,CNY,Chinese M2 Money Supply,low,,
3,2021,Feb,20,Saturday,All Day,CNY,Chinese Total Social Financing,low,,
0,2021,Feb,21,Sunday,19:30,CNY,Chinese Loan Prime Rate 1Y,high,,
1,2021,Feb,21,Sunday,19:30,CNY,Chinese Loan Prime Rate 5Y,med,,
2,2021,Feb,21,Sunday,20:00,NZD,Credit Card Spending YoY,low,,-5.6%
0,2021,Feb,22,Monday,03:00,EUR,German Ifo Current Conditions,low,,
1,2021,Feb,22,Monday,03:00,EUR,German Ifo Expectations,low,,
2,2021,Feb,22,Monday,03:00,EUR,German Ifo Business Climate,high,,
3,2021,Feb,22,Monday,07:30,USD,Chicago Fed National Activity Index,med,,
4,2021,Feb,22,Monday,08:00,EUR,French 3-Month BTF Auction,low,,
5,2021,Feb,22,Monday,08:00,EUR,French 6-Month BTF Auction,low,,
6,2021,Feb,22,Monday,08:00,EUR,French 12-Month BTF Auction,low,,
7,2021,Feb,22,Monday,09:00,USD,CB Leading Index MoM,low,,
8,2021,Feb,22,Monday,09:30,USD,Dallas Fed Manufacturing Index,med,,
9,2021,Feb,22,Monday,10:30,USD,3-Month Bill Auction,low,,
10,2021,Feb,22,Monday,10:30,USD,6-Month Bill Auction,low,,
11,2021,Feb,22,Monday,15:45,NZD,Retail Sales YoY,low,,8.3%
12,2021,Feb,22,Monday,15:45,NZD,Retail Sales QoQ,low,,28.0%
13,2021,Feb,22,Monday,19:30,CNY,Chinese House Price Index YoY,med,,
0,2021,Feb,23,Tuesday,01:00,GBP,Employment Change,med,,
1,2021,Feb,23,Tuesday,01:00,GBP,Labour Productivity QoQ Prel,low,,
2,2021,Feb,23,Tuesday,01:00,GBP,Average Earnings excl. Bonus,med,1.5%,
3,2021,Feb,23,Tuesday,01:00,GBP,Average Earnings Index,med,0.8%,
4,2021,Feb,23,Tuesday,01:00,GBP,Claimant Count Change,high,,
5,2021,Feb,23,Tuesday,01:00,GBP,Unemployment Rate,med,5.5%,
6,2021,Feb,23,Tuesday,04:00,EUR,Inflation Rate MoM Final,low,,
7,2021,Feb,23,Tuesday,04:00,EUR,Core Inflation Rate YoY Final,med,,
8,2021,Feb,23,Tuesday,04:00,EUR,Inflation Rate YoY Final,med,,
9,2021,Feb,23,Tuesday,07:55,USD,Redbook YoY,low,,
10,2021,Feb,23,Tuesday,07:55,USD,Redbook MoM,low,,
11,2021,Feb,23,Tuesday,08:00,USD,House Price Index MoM,low,,
12,2021,Feb,23,Tuesday,08:00,USD,House Price Index YoY,low,,
13,2021,Feb,23,Tuesday,08:00,USD,S&P/Case-Shiller Home Price MoM,med,,
14,2021,Feb,23,Tuesday,08:00,USD,S&P/Case-Shiller Home Price YoY,med,,
15,2021,Feb,23,Tuesday,09:00,USD,Richmond Fed Manufacturing Index,low,,
16,2021,Feb,23,Tuesday,09:00,USD,CB Consumer Confidence,high,,
17,2021,Feb,23,Tuesday,10:30,USD,8-Week Bill Auction,low,,
18,2021,Feb,23,Tuesday,10:30,USD,4-Week Bill Auction,low,,
19,2021,Feb,23,Tuesday,15:30,USD,API Crude Oil Stock Change,med,,
20,2021,Feb,23,Tuesday,18:30,AUD,Construction Work Done QoQ,med,,-2.6%
21,2021,Feb,23,Tuesday,19:00,NZD,Interest Rate Decision,high,0.25%,0.25%
22,2021,Feb,23,Tuesday,20:00,NZD,RBNZ Press Conference,med,,
0,2021,Feb,24,Wednesday,01:00,EUR,German GDP w.d.a.,med,,-4.0%
1,2021,Feb,24,Wednesday,01:00,EUR,German GDP Growth Rate QoQ Final,med,,8.5%
2,2021,Feb,24,Wednesday,01:45,EUR,French Business Climate Indicator,low,,
3,2021,Feb,24,Wednesday,01:45,EUR,French Business Confidence,med,,
4,2021,Feb,24,Wednesday,06:00,USD,MBA Mortgage Applications,low,,
5,2021,Feb,24,Wednesday,06:00,USD,MBA 30-Year Mortgage Rate,low,,
6,2021,Feb,24,Wednesday,09:00,USD,New Home Sales MoM,med,,
7,2021,Feb,24,Wednesday,09:00,USD,New Home Sales,med,,
8,2021,Feb,24,Wednesday,09:30,USD,EIA Refinery Crude Runs Change,low,,
9,2021,Feb,24,Wednesday,09:30,USD,EIA Heating Oil Stocks Change,low,,
10,2021,Feb,24,Wednesday,09:30,USD,EIA Gasoline Stocks Change,med,,
11,2021,Feb,24,Wednesday,09:30,USD,EIA Crude Oil Imports Change,low,,
12,2021,Feb,24,Wednesday,09:30,USD,EIA Cushing Crude Oil Stocks Change,med,,
13,2021,Feb,24,Wednesday,09:30,USD,EIA Crude Oil Stocks Change,med,,
14,2021,Feb,24,Wednesday,09:30,USD,EIA Distillate Stocks Change,med,,
15,2021,Feb,24,Wednesday,09:30,USD,EIA Gasoline Production Change,low,,
16,2021,Feb,24,Wednesday,09:30,USD,EIA Distillate Fuel Production Change,low,,
17,2021,Feb,24,Wednesday,18:30,AUD,Private Capital Expenditure QoQ,low,,-3.0%
18,2021,Feb,24,Wednesday,23:00,JPY,Leading Indicators Index,low,,
19,2021,Feb,24,Wednesday,23:00,JPY,Coincident Index Final,low,,
0,2021,Feb,25,Thursday,01:00,EUR,German GfK Consumer Confidence,high,,
1,2021,Feb,25,Thursday,01:30,CHF,Non Farm Payrolls,low,,5.14M*
2,2021,Feb,25,Thursday,01:45,EUR,French Consumer Confidence,low,,
3,2021,Feb,25,Thursday,03:00,EUR,Loans to Companies YoY,low,,
4,2021,Feb,25,Thursday,03:00,EUR,M3 Money Supply,low,,
5,2021,Feb,25,Thursday,03:00,EUR,Loans to Households YoY,low,,
6,2021,Feb,25,Thursday,04:00,EUR,Consumer Confidence,med,,
7,2021,Feb,25,Thursday,04:00,EUR,Services Sentiment,low,,
8,2021,Feb,25,Thursday,04:00,EUR,Industrial Sentiment,low,,
9,2021,Feb,25,Thursday,04:00,EUR,Economic Sentiment,med,,
10,2021,Feb,25,Thursday,04:00,EUR,Consumer Inflation Expectations,low,,
11,2021,Feb,25,Thursday,05:00,GBP,CBI Distributive Trades,med,,
12,2021,Feb,25,Thursday,07:30,USD,Continuing Jobless Claims,low,,
13,2021,Feb,25,Thursday,07:30,USD,Jobless Claims 4-week Average,med,,
14,2021,Feb,25,Thursday,07:30,USD,Initial Jobless Claims,med,,
15,2021,Feb,25,Thursday,07:30,USD,Durable Goods Orders ex Defense MoM,low,,
16,2021,Feb,25,Thursday,07:30,USD,Core Durable Goods Orders,med,,
17,2021,Feb,25,Thursday,07:30,USD,Durable Goods Orders,high,,
18,2021,Feb,25,Thursday,07:30,USD,GDP Price Index QoQ 2nd Est,med,,3.3%
19,2021,Feb,25,Thursday,07:30,USD,GDP Growth Rate QoQ 2nd Est,med,,33.4%
20,2021,Feb,25,Thursday,07:30,USD,PCE Prices QoQ 2nd Est,low,,4.0
21,2021,Feb,25,Thursday,07:30,USD,Core PCE Prices QoQ 2nd Est,low,,4.0
22,2021,Feb,25,Thursday,07:30,CAD,Average Weekly Earnings YoY,low,,
23,2021,Feb,25,Thursday,09:00,USD,Pending Home Sales MoM,med,,
24,2021,Feb,25,Thursday,09:00,USD,Pending Home Sales YoY,med,,
25,2021,Feb,25,Thursday,09:30,USD,EIA Natural Gas Stocks Change,low,,
26,2021,Feb,25,Thursday,10:00,USD,Kansas Fed Manufacturing Index,low,,
27,2021,Feb,25,Thursday,15:45,NZD,Imports,low,,
28,2021,Feb,25,Thursday,15:45,NZD,Exports,low,,
29,2021,Feb,25,Thursday,15:45,NZD,Balance of Trade,med,,
30,2021,Feb,25,Thursday,17:30,JPY,Tokyo CPI YoY,low,,
31,2021,Feb,25,Thursday,17:30,JPY,Core CPI,low,,-0.9%
32,2021,Feb,25,Thursday,17:50,JPY,Stock Investment by Foreigners,low,,
33,2021,Feb,25,Thursday,17:50,JPY,Foreign Bond Investment,low,,
34,2021,Feb,25,Thursday,17:50,JPY,Industrial Production YoY Prel,low,,
35,2021,Feb,25,Thursday,17:50,JPY,Industrial Production MoM Prel,med,7.1%,
36,2021,Feb,25,Thursday,18:30,AUD,Private Sector Credit MoM,low,,
37,2021,Feb,25,Thursday,18:30,AUD,Private Sector Credit YoY,low,,
38,2021,Feb,25,Thursday,23:00,JPY,Housing Starts YoY,med,,
39,2021,Feb,25,Thursday,23:00,JPY,Construction Orders YoY,low,,
0,2021,Feb,26,Friday,01:00,EUR,German Germany Import Price Index,low,,
1,2021,Feb,26,Friday,01:00,EUR,German Import Prices MoM,low,,
2,2021,Feb,26,Friday,01:45,EUR,French Household Consumption MoM,low,,
3,2021,Feb,26,Friday,01:45,EUR,French PPI MoM,low,,
4,2021,Feb,26,Friday,01:45,EUR,French GDP Growth Rate QoQ Final,med,,18.7%
5,2021,Feb,26,Friday,03:00,CHF,Economic Sentiment Index,low,,
6,2021,Feb,26,Friday,03:00,GBP,Car Production YoY,low,,
7,2021,Feb,26,Friday,05:00,EUR,French Jobseekers Total,low,,
8,2021,Feb,26,Friday,05:00,EUR,French Unemployment Benefit Claims,med,,
9,2021,Feb,26,Friday,07:30,USD,Personal Income,high,,
10,2021,Feb,26,Friday,07:30,USD,Personal Spending MoM,high,,
11,2021,Feb,26,Friday,07:30,USD,Core PCE Price Index YoY,low,,
12,2021,Feb,26,Friday,07:30,USD,Core PCE Price Index MoM,low,,
13,2021,Feb,26,Friday,07:30,USD,PCE Price Index MoM,med,,
14,2021,Feb,26,Friday,07:30,USD,Core Personal Consumption Expenditure,med,,
15,2021,Feb,26,Friday,07:30,USD,Wholesale Inventories MoM Adv,med,,
16,2021,Feb,26,Friday,07:30,USD,Goods Trade Balance Adv,med,,
17,2021,Feb,26,Friday,07:30,CAD,PPI MoM,low,,
18,2021,Feb,26,Friday,07:30,CAD,PPI YoY,low,,
19,2021,Feb,26,Friday,07:30,CAD,Raw Materials Prices YoY,low,,
20,2021,Feb,26,Friday,07:30,CAD,Raw Materials Prices MoM,low,,
21,2021,Feb,26,Friday,08:45,USD,Chicago PMI,med,,
22,2021,Feb,26,Friday,09:00,USD,Michigan Consumer Expectations Final,med,,
23,2021,Feb,26,Friday,09:00,USD,Michigan Current Conditions Final,med,,
24,2021,Feb,26,Friday,09:00,USD,Michigan 5 Year Inflation Expectations Final,med,,
25,2021,Feb,26,Friday,09:00,USD,Michigan Inflation Expectations Final,med,,
26,2021,Feb,26,Friday,09:00,USD,UoM Consumer Sentiment Index,high,,
27,2021,Feb,26,Friday,10:00,CAD,Budget Balance,low,,
28,2021,Feb,26,Friday,12:00,USD,Baker Hughes Total Rig Count,low,,
29,2021,Feb,26,Friday,12:00,USD,Baker Hughes Oil Rig Count,low,,
30,2021,Feb,26,Friday,18:00,NZD,ANZ Business Confidence,low,,
0,2021,Feb,27,Saturday,15:00,NZD,ANZ Roy Morgan Consumer Confidence,low,,
1,2021,Feb,27,Saturday,17:50,JPY,Retail Sales MoM,low,,
2,2021,Feb,27,Saturday,17:50,JPY,Retail Sales YoY,med,,
0,2021,Feb,28,Sunday,16:00,AUD,AIG Manufacturing Index,med,,
1,2021,Feb,28,Sunday,18:30,AUD,Home Loans MoM,med,,
2,2021,Feb,28,Sunday,18:30,JPY,Jibun Bank Manufacturing PMI Final,med,,
3,2021,Feb,28,Sunday,19:45,CNY,Chinese Caixin Manufacturing PMI,high,,
0,2021,Mar,1,Monday,01:00,GBP,Nationwide Housing Prices YoY,med,,
1,2021,Mar,1,Monday,01:00,GBP,Nationwide Housing Prices MoM,med,,
2,2021,Mar,1,Monday,01:30,CHF,Retail Sales MoM,low,,
3,2021,Mar,1,Monday,01:30,CHF,Retail Sales YoY,med,,
4,2021,Mar,1,Monday,01:45,EUR,French Inflation Rate MoM Prel,low,,
5,2021,Mar,1,Monday,01:45,EUR,French Harmonised Inflation Rate YoY Prel,low,,
6,2021,Mar,1,Monday,01:45,EUR,French Harmonised Inflation Rate MoM Prel,low,,
7,2021,Mar,1,Monday,01:45,EUR,French Inflation Rate YoY Prel,med,,
8,2021,Mar,1,Monday,02:00,CHF,KOF Leading Indicators,high,,
9,2021,Mar,1,Monday,02:50,EUR,French Markit Manufacturing PMI Final,low,,
10,2021,Mar,1,Monday,02:55,EUR,German Markit Manufacturing PMI Final,med,,
11,2021,Mar,1,Monday,03:00,EUR,Markit Manufacturing PMI Final,med,,
12,2021,Mar,1,Monday,03:30,GBP,Net Lending to Individuals MoM,low,,
13,2021,Mar,1,Monday,03:30,GBP,Mortgage Lending,med,,
14,2021,Mar,1,Monday,03:30,GBP,BoE Consumer Credit,med,,
15,2021,Mar,1,Monday,03:30,GBP,Mortgage Approvals,med,,
16,2021,Mar,1,Monday,03:30,GBP,Markit/CIPS Manufacturing PMI Final,med,,
17,2021,Mar,1,Monday,04:00,EUR,French New Car Registrations YoY,low,,
18,2021,Mar,1,Monday,07:00,EUR,German Inflation Rate MoM Prel,low,,
19,2021,Mar,1,Monday,07:00,EUR,German Harmonised Inflation Rate YoY Prel,low,,
20,2021,Mar,1,Monday,07:00,EUR,German Harmonised Inflation Rate MoM Prel,low,,
21,2021,Mar,1,Monday,07:00,EUR,German Inflation Rate YoY Prel,med,,
22,2021,Mar,1,Monday,07:30,CAD,Current Account,med,,-7.5B
23,2021,Mar,1,Monday,08:00,EUR,French 12-Month BTF Auction,low,,
24,2021,Mar,1,Monday,08:00,EUR,French 6-Month BTF Auction,low,,
25,2021,Mar,1,Monday,08:00,EUR,French 3-Month BTF Auction,low,,
26,2021,Mar,1,Monday,08:30,CAD,Markit Manufacturing PMI,med,,
27,2021,Mar,1,Monday,08:45,USD,Manufacturing PMI,med,,
28,2021,Mar,1,Monday,09:00,USD,ISM Manufacturing New Orders,med,,
29,2021,Mar,1,Monday,09:00,USD,ISM Manufacturing Prices,med,,
30,2021,Mar,1,Monday,09:00,USD,ISM Manufacturing Employment,med,,
31,2021,Mar,1,Monday,09:00,USD,ISM Manufacturing PMI,med,,
32,2021,Mar,1,Monday,09:00,USD,Construction Spending MoM,med,,
33,2021,Mar,1,Monday,10:30,USD,3-Month Bill Auction,low,,
34,2021,Mar,1,Monday,10:30,USD,6-Month Bill Auction,low,,
35,2021,Mar,1,Monday,15:30,AUD,AIG Manufacturing Index,med,,
36,2021,Mar,1,Monday,15:45,NZD,Export Prices QoQ,low,,-8.3%
37,2021,Mar,1,Monday,15:45,NZD,Terms of Trade QoQ,low,,-4.7%
38,2021,Mar,1,Monday,15:45,NZD,Import Prices QoQ,low,,-3.7%
39,2021,Mar,1,Monday,17:30,JPY,Jobs/applications ratio,low,,
40,2021,Mar,1,Monday,17:30,JPY,Unemployment Rate,med,,
41,2021,Mar,1,Monday,17:50,JPY,Capital Spending YoY,low,,-10.6%
42,2021,Mar,1,Monday,18:00,AUD,TD-MI Inflation Gauge MoM,med,,
43,2021,Mar,1,Monday,18:00,USD,Total Vehicle Sales,med,,
44,2021,Mar,1,Monday,18:30,AUD,RBA Interest Rate Decision,med,,
45,2021,Mar,1,Monday,18:30,AUD,ANZ Job Advertisements MoM,low,,
46,2021,Mar,1,Monday,18:30,AUD,Business Inventories QoQ,low,,-0.5%
47,2021,Mar,1,Monday,18:30,AUD,Company Gross Profits QoQ,low,,3.2%
48,2021,Mar,1,Monday,18:30,AUD,Building Permits MoM Prel,med,,
